Date and time of GPS data in UTC, FileName GPS signal acquisition time
Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCBTep (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCBTep (C) stbd,Error Code stbd
01/18/2022,20:02:13.799,14,1,30.3503,-89.6314,2.30535,220.548,220.931,27.38,7.5,84,46,46,0,27.4,8.5,0,49,49,132
01/18/2022,20:02:14.798,14,1,30.3503,-89.6314,2.28657,221.308,222.519,27.4,7.4,84,46,46,0,27.4,8.1,0,49,49,132
01/18/2022,20:02:15.799,14,1,30.3503,-89.6314,2.29976,221.759,224.212,27.42,5.3,84,46,46,0,27.4,10.2,0,49,49,132
01/18/2022,20:02:16.798,14,1,30.3503,-89.6314,2.30124,221.654,224.042,27.4,5.4,84,46,46,0,27.37,10.6,0,49,49,132
01/18/2022,20:02:17.798,14,1,30.3503,-89.6315,2.29691,221.489,224.417,27.43,5.6,84,46,46,0,27.38,10.9,0,49,49,132
01/18/2022,20:02:18.799,14,1,30.3503,-89.6315,2.29955,221.541,224.829,27.42,4.5,84,46,46,0,27.35,11.2,0,49,49,132
01/18/2022,20:02:20.799,14,1,30.3503,-89.6315,2.30145,220.43,223.768,27.42,4.4,84,46,46,0,27.35,12.3,0,49,49,132
01/18/2022,20:02:21.998,14,1,30.3503,-89.6315,2.30211,219.427,221.646,27.43,5.6,84,46,46,0,27.37,11.7,0,49,49,132
01/18/2022,20:02:22.799,14,1,30.3503,-89.6315,2.28724,219.2,221.003,27.4,6.7,84,46,46,0,27.4,9.7,0,48,48,132
01/18/2022,20:02:23.999,14,1,30.3502,-89.6315,2.2997,219.283,221.505,27.4,6.5,84,46,46,0,27.38,9.7,0,48,48,132
01/18/2022,20:02:24.798,14,1,30.3502,-89.6315,2.30584,219.482,221.822,27.4,6.2,84,46,46,0,27.38,9.8,0,48,48,132
01/18/2022,20:02:25.999,14,1,30.3502,-89.6315,2.29181,219.713,221.94,27.4,6.4,84,45,45,0,27.37,10,0,48,48,132
01/18/2022,20:02:26.999,14,1,30.3502,-89.6315,2.3015,220.04,222.638,27.4,7.2,84,45,45,0,27.37,10.5,0,48,48,132
01/18/2022,20:02:27.999,15,1,30.3502,-89.6315,2.30135,220.003,221.987,27.4,6.7,84,45,45,0,27.37,10.4,0,48,48,132
01/18/2022,20:02:28.998,15,1,30.3502,-89.6315,2.28979,219.862,221.076,27.42,6.9,84,45,45,0,27.37,10.2,0,48,48,132
01/18/2022,20:02:30.999,15,1,30.3502,-89.6316,2.33314,220.32,221.927,27.38,6.8,84,45,45,0,27.4,9.9,0,48,48,132
01/18/2022,20:02:31.999,15,1,30.3502,-89.6316,2.35625,220.173,222.057,27.38,6.5,84,45,45,0,27.38,9.6,0,48,48,132
01/18/2022,20:02:32.999,15,1,30.3502,-89.6316,2.33401,220.436,222.165,27.4,6.4,84,45,45,0,27.38,9.6,0,48,48,132
01/18/2022,20:02:33.998,15,1,30.3502,-89.6316,2.33793,220.607,222.27,27.42,6.1,84,45,45,0,27.4,9.8,0,48,48,132
01/18/2022,20:02:34.999,15,1,30.3502,-89.6316,2.32893,220.438,221.379,27.38,6.4,84,45,45,0,27.38,9.5,0,48,48,132
01/18/2022,20:02:35.998,15,1,30.3501,-89.6316,2.31502,220.429,220.471,27.4,7.2,84,45,45,0,27.4,8.7,0,48,48,132
01/18/2022,20:02:36.999,15,1,30.3501,-89.6316,2.30806,220.768,220.491,27.37,7.9,84,45,45,0,27.38,8.5,0,48,48,132
01/18/2022,20:02:37.999,15,1,30.3501,-89.6316,2.29332,221.088,220.359,27.37,7.8,84,45,45,0,27.38,8,0,48,48,132
01/18/2022,20:02:38.998,15,1,30.3501,-89.6316,2.31539,221.534,221.29,27.37,7.5,84,45,45,0,27.4,8.5,0,48,48,132
01/18/2022,20:02:40.998,15,1.1,30.3501,-89.6316,2.33362,222.187,222.367,27.38,6.4,84,45,45,0,27.4,8.7,0,48,48,132
01/18/2022,20:02:41.999,15,1.1,30.3501,-89.6317,2.3202,222.526,222.997,27.38,6.6,84,45,45,0,27.38,9.3,0,48,48,132
01/18/2022,20:02:42.999,15,1.1,30.3501,-89.6317,2.32997,222.547,222.904,27.38,6.2,84,45,45,0,27.38,9.4,0,48,48,132
01/18/2022,20:02:44.198,15,1.1,30.3501,-89.6317,2.32084,222.595,222.59,27.4,6.2,84,45,45,0,27.42,9.1,0,48,48,132
01/18/2022,20:02:44.999,15,1,30.3501,-89.6317,2.31678,222.653,222.552,27.4,6.5,84,45,45,0,27.37,9.4,0,48,48,132
01/18/2022,20:02:46.199,15,1,30.3501,-89.6317,2.29624,222.757,222.496,27.38,6.5,84,45,45,0,27.38,9,0,48,48,132
01/18/2022,20:02:46.999,15,1,30.3501,-89.6317,2.29151,222.854,222.869,27.38,6.9,84,45,45,0,27.42,8.7,0,48,48,132
01/18/2022,20:02:48.199,15,1,30.3501,-89.6317,2.30203,222.984,223.221,27.38,7.1,84,44,44,0,27.4,9.3,0,48,48,132
01/18/2022,20:02:49.198,15,1,30.35,-89.6317,2.3306,223.048,223.479,27.38,7.5,84,44,44,0,27.42,9.4,0,47,47,132
01/18/2022,20:02:51.198,15,1,30.35,-89.6317,2.58605,223.054,223.751,27.32,11,84,44,44,0,27.34,11.9,0,47,47,132
01/18/2022,20:02:52.198,15,1,30.35,-89.6317,2.65982,223.408,224.378,27.26,13.1,84,44,44,0,27.31,13.7,0,47,47,132
01/18/2022,20:02:53.199,15,1,30.35,-89.6317,2.73393,224.08,225.317,27.26,14.6,84,44,44,0,27.31,14.3,0,47,47,132
01/18/2022,20:02:54.198,15,1,30.35,-89.6318,2.80564,224.819,225.814,27.25,15.3,84,44,44,0,27.31,15.1,0,47,47,132
01/18/2022,20:02:55.199,15,1,30.35,-89.6318,2.86352,225.352,227.036,27.23,15.5,84,44,44,0,27.28,15,0,47,47,132
01/18/2022,20:02:56.198,15,1,30.35,-89.6318,2.9774,223.643,228.096,27.46,0.9,84,44,44,0,26.82,49.7,0,47,47,132
01/18/2022,20:02:57.198,15,1,30.35,-89.6318,2.91481,214.363,218.039,27.45,0.6,84,44,44,0,26.9,41.3,0,47,47,132
01/18/2022,20:02:58.198,15,1,30.35,-89.6318,2.83153,202.845,208.676,27.42,1.3,84,44,44,0,26.77,50.7,0,48,48,132
01/18/2022,20:02:59.198,15,1,30.35,-89.6318,2.75571,189.329,193.585,27.42,0,84,44,44,0,26.8,49,0,48,48,132
01/18/2022,20:03:01.198,15,1,30.3499,-89.6318,2.64822,161.832,165.505,27.38,3.3,84,44,44,0,26.77,48.2,0,48,48,132
01/18/2022,20:03:02.199,15,1,30.3499,-89.6318,2.64796,147.46,150.876,27.4,3.3,84,44,44,0,26.77,50.2,0,48,48,132
01/18/2022,20:03:03.198,15,1,30.3499,-89.6318,2.73471,131.98,133.589,27.42,0,84,44,44,0,26.79,48.7,0,49,49,132
01/18/2022,20:03:04.198,15,1,30.3499,-89.6318,2.85128,119.574,121.024,27.42,1.4,84,44,44,0,26.79,50.6,0,49,49,132
01/18/2022,20:03:05.199,15,1,30.3499,-89.6318,2.80578,105.793,107.581,27.42,0.6,84,44,44,0,26.79,49.2,0,49,49,132
01/18/2022,20:03:06.198,15,1,30.3499,-89.6318,2.81044,91.722,94.1647,27.43,0.5,84,44,44,0,26.79,49.2,0,50,50,132
01/18/2022,20:03:07.199,15,1,30.3499,-89.6317,2.78906,75.745,78.2985,27.4,1.7,84,44,44,0,26.77,49.2,0,50,50,132
01/18/2022,20:03:08.198,15,0.9,30.3499,-89.6317,2.85395,60.856,64.8487,27.4,1.4,84,44,44,0,26.74,52.3,0,50,50,132
01/18/2022,20:03:09.198,15,0.9,30.3499,-89.6317,3.0832,48.525,50.4488,27.05,26.4,84,44,44,0,27.06,26,0,51,51,132
01/18/2022,20:03:11.198,15,0.9,30.3499,-89.6317,3.31041,43.253,40.8093,27.05,25.1,84,44,44,0,27.11,24,0,51,51,132
01/18/2022,20:03:12.199,15,0.9,30.3499,-89.6317,3.33484,43.508,41.2425,27.08,23.3,84,44,44,0,27.13,22.5,0,51,51,132
01/18/2022,20:03:13.198,15,0.9,30.3499,-89.6317,3.30669,44.299,41.0433,27.11,22.5,84,44,44,0,27.16,21.5,0,51,51,132
01/18/2022,20:03:14.399,15,0.9,30.35,-89.6317,3.26896,45.359,41.9872,27.11,21.3,84,44,44,0,27.16,21.2,0,51,51,132
01/18/2022,20:03:15.398,15,0.9,30.35,-89.6316,3.22551,46.256,42.2644,27.11,21,84,44,44,0,27.17,20.2,0,51,51,132
01/18/2022,20:03:16.399,15,0.9,30.35,-89.6316,3.19759,46.603,41.9199,27.11,21.5,84,44,44,0,27.17,20.4,0,51,51,132
01/18/2022,20:03:17.398,15,0.9,30.35,-89.6316,3.13965,47.354,41.9635,27.13,21.1,84,44,44,0,27.17,20.2,0,51,51,132
01/18/2022,20:03:18.399,15,0.9,30.35,-89.6316,3.15105,48.411,42.9252,27.13,21.3,84,44,44,0,27.16,20.1,0,51,51,132
01/18/2022,20:03:19.399,15,0.9,30.35,-89.6316,3.15592,50.262,44.6506,27.13,20.2,84,44,44,0,27.19,19.1,0,51,51,132
01/18/2022,20:03:21.398,15,0.9,30.35,-89.6316,3.12914,54.732,49.0049,27.14,19,84,44,44,0,27.19,18.9,0,51,51,132
01/18/2022,20:03:22.398,15,0.9,30.35,-89.6316,3.11376,57.373,52.0999,27.13,18.9,84,44,44,0,27.19,19.5,0,51,51,132
01/18/2022,20:03:23.399,15,0.9,30.3501,-89.6315,3.12562,59.047,55.4896,27.14,20,84,44,44,0,27.17,18.9,0,51,51,132
01/18/2022,20:03:24.399,15,0.9,30.3501,-89.6315,3.13617,59.298,57.4525,27.14,18.9,84,44,44,0,27.2,18,0,51,51,132
01/18/2022,20:03:25.398,15,0.9,30.3501,-89.6315,3.13582,58.444,57.9946,27.16,18.4,84,44,44,0,27.22,17.7,0,51,51,132
01/18/2022,20:03:26.399,15,0.9,30.3501,-89.6315,3.13769,56.961,57.8065,27.17,18.1,84,44,44,0,27.23,17.2,0,51,51,132
01/18/2022,20:03:27.398,15,0.9,30.3501,-89.6315,3.13501,54.888,56.3789,27.17,18,84,44,44,0,27.22,17,0,51,51,132
01/18/2022,20:03:28.399,15,0.9,30.3501,-89.6315,3.11167,52.877,53.9963,27.2,14.9,84,44,44,0,27.2,17.8,0,51,51,132
01/18/2022,20:03:29.398,15,0.9,30.3501,-89.6315,3.1129,50.356,51.5413,27.19,17,84,44,44,0,27.23,16.3,0,51,51,132
01/18/2022,20:03:31.399,15,0.9,30.3501,-89.6314,3.08988,45.022,46.7079,27.2,16.1,84,45,45,0,27.2,18.1,0,51,51,132
01/18/2022,20:03:32.399,15,0.9,30.3501,-89.6314,3.09819,42.894,44.6441,27.17,16.8,84,44,44,0,27.25,15.9,0,51,51,132
01/18/2022,20:03:33.399,15,0.9,30.3501,-89.6314,3.08606,41.191,43.1113,27.17,16.7,84,45,45,0,27.23,16,0,51,51,132
01/18/2022,20:03:34.398,15,0.9,30.3502,-89.6314,3.09312,39.434,41.4332,27.19,16.8,84,45,45,0,27.23,16,0,51,51,132
01/18/2022,20:03:35.598,15,0.9,30.3502,-89.6314,3.09735,37.978,39.7549,27.19,16.2,84,45,45,0,27.23,15.7,0,51,51,132
01/18/2022,20:03:36.399,15,0.9,30.3502,-89.6314,3.08229,36.929,38.2648,27.19,16.1,84,45,45,0,27.23,16,0,51,51,132
01/18/2022,20:03:37.598,15,0.9,30.3502,-89.6314,3.09499,35.802,37.0354,27.19,16.1,84,45,45,0,27.25,15.7,0,51,51,132
01/18/2022,20:03:38.399,15,0.9,30.3502,-89.6314,3.09733,35.149,35.5753,27.19,16.1,84,45,45,0,27.23,15.6,0,51,51,132
01/18/2022,20:03:39.599,15,0.9,30.3502,-89.6314,3.08447,35.438,35.3026,27.19,15.9,84,45,45,0,27.25,15.8,0,51,51,132
01/18/2022,20:03:41.599,15,0.9,30.3502,-89.6313,3.09303,36.65,35.5879,27.19,15.2,84,45,45,0,27.25,15.7,0,51,51,132
01/18/2022,20:03:42.598,15,0.9,30.3502,-89.6313,3.09852,37.432,35.9137,27.19,15.6,84,45,45,0,27.25,15.1,0,51,51,132
01/18/2022,20:03:43.598,15,0.9,30.3503,-89.6313,3.07244,38.624,36.7177,27.19,15.1,84,45,45,0,27.23,15.7,0,51,51,132
01/18/2022,20:03:44.598,15,0.9,30.3503,-89.6313,3.08385,39.766,37.4189,27.19,15.1,84,45,45,0,27.25,15.2,0,51,51,132
01/18/2022,20:03:45.598,15,0.9,30.3503,-89.6313,3.06623,41.195,38.1776,27.19,15.7,84,45,45,0,27.23,15.4,0,51,51,132
01/18/2022,20:03:46.599,15,0.9,30.3503,-89.6313,3.07292,42.654,39.1466,27.19,15.3,84,45,45,0,27.25,15.2,0,51,51,132
01/18/2022,20:03:47.598,15,0.9,30.3503,-89.6313,3.07784,44.186,40.723,27.2,15.5,84,45,45,0,27.25,15.4,0,51,51,132
01/18/2022,20:03:48.598,15,0.9,30.3503,-89.6313,3.06873,45.457,41.739,27.2,15.3,84,45,45,0,27.26,15.3,0,51,51,132
01/18/2022,20:03:49.598,15,0.9,30.3503,-89.6313,3.08597,46.663,43.1623,27.2,14.6,84,45,45,0,27.25,15,0,51,51,132
01/18/2022,20:03:51.598,15,0.9,30.3503,-89.6312,3.08208,48.899,45.971,27.2,15,84,45,45,0,27.25,15.2,0,51,51,132
01/18/2022,20:03:52.598,15,0.9,30.3504,-89.6312,3.06188,50.159,46.3633,27.2,15.3,84,45,45,0,27.23,15.2,0,50,50,132
01/18/2022,20:03:53.599,15,0.9,30.3504,-89.6312,3.06482,51.348,47.8534,27.2,14.6,84,45,45,0,27.23,15.4,0,50,50,132
01/18/2022,20:03:54.598,15,0.9,30.3504,-89.6312,3.05738,51.931,49.3315,27.2,14.9,84,45,45,0,27.23,15.6,0,50,50,132
01/18/2022,20:03:55.598,15,0.9,30.3504,-89.6312,3.05133,51.703,50.4281,27.2,14.8,84,45,45,0,27.25,15,0,50,50,132
01/18/2022,20:03:56.598,15,0.9,30.3504,-89.6312,3.05256,51.168,50.115,27.19,15.9,84,45,45,0,27.25,15.6,0,50,50,132
01/18/2022,20:03:57.598,15,0.9,30.3504,-89.6312,3.04659,50.282,50.3068,27.19,15.6,84,45,45,0,27.25,15.4,0,50,50,132
01/18/2022,20:03:58.599,15,0.9,30.3504,-89.6311,3.03042,49.034,49.1356,27.19,13.6,84,45,45,0,27.23,16.6,0,50,50,132
01/18/2022,20:03:59.798,15,0.9,30.3504,-89.6311,3.03683,47.339,47.672,27.19,15,84,45,45,0,27.25,15.1,0,50,50,132
01/18/2022,20:04:01.798,15,0.9,30.3504,-89.6311,3.0294,44.419,44.948,27.17,16.2,84,45,45,0,27.25,15.8,0,50,50,132
01/18/2022,20:04:02.598,15,0.9,30.3505,-89.6311,3.03675,43.131,43.9885,27.17,15.9,84,45,45,0,27.23,15.7,0,50,50,132
01/18/2022,20:04:03.798,15,0.9,30.3505,-89.6311,3.04979,41.648,42.1066,27.16,15.8,84,45,45,0,27.25,15.6,0,50,50,132
01/18/2022,20:04:04.798,15,0.9,30.3505,-89.6311,3.03905,40.271,40.4343,27.17,15.9,84,45,45,0,27.23,15.6,0,50,50,132
01/18/2022,20:04:05.799,15,0.9,30.3505,-89.6311,3.04586,38.697,39.5621,27.17,16.5,84,45,45,0,27.25,15.5,0,50,50,132
01/18/2022,20:04:06.798,15,0.9,30.3505,-89.6311,3.05034,37.258,37.8558,27.17,16.4,84,45,45,0,27.23,15.7,0,50,50,132
01/18/2022,20:04:07.799,15,0.9,30.3505,-89.631,3.06566,36.001,36.1796,27.16,16.7,84,45,45,0,27.23,15.7,0,50,50,132
01/18/2022,20:04:08.798,15,0.9,30.3505,-89.631,3.07472,35.209,34.8555,27.16,16,84,45,45,0,27.23,16,0,50,50,132
01/18/2022,20:04:09.799,15,0.9,30.3505,-89.631,3.08707,35.153,33.3899,27.17,16,84,45,45,0,27.23,15.8,0,50,50,132
01/18/2022,20:04:11.798,15,0.9,30.3506,-89.631,3.07786,37.128,33.5897,27.16,15.4,84,45,45,0,27.23,16,0,50,50,132
01/18/2022,20:04:12.799,15,0.9,30.3506,-89.631,3.07472,38.499,34.8555,27.19,15.7,84,45,45,0,27.23,15.9,0,50,50,132
01/18/2022,20:04:13.798,15,1,30.3506,-89.631,3.06851,39.703,36.006,27.17,15.3,84,45,45,0,27.23,15.6,0,50,50,132
01/18/2022,20:04:14.799,15,1,30.3506,-89.631,3.07712,41.153,36.6527,27.17,16,84,45,45,0,27.23,15.9,0,50,50,132
01/18/2022,20:04:15.798,15,1,30.3506,-89.631,3.07715,42.741,38.202,27.17,14.9,84,45,45,0,27.25,15.4,0,50,50,132
01/18/2022,20:04:16.799,15,1,30.3506,-89.631,3.07375,44.359,39.5087,27.19,15.9,84,45,45,0,27.25,15.6,0,50,50,132
01/18/2022,20:04:17.799,15,1,30.3506,-89.631,3.05326,45.981,41.4124,27.19,14.9,84,45,45,0,27.23,15.8,0,50,50,132
01/18/2022,20:04:18.798,15,1,30.3506,-89.6309,3.06499,47.567,43.381,27.19,15.5,84,45,45,0,27.23,15.8,0,50,50,132
01/18/2022,20:04:19.799,15,1,30.3506,-89.6309,3.03766,49.278,45.1037,27.16,16,84,45,45,0,27.23,16.2,0,50,50,132
01/18/2022,20:04:21.799,15,1,30.3507,-89.6309,3.05637,52.267,49.0746,27.14,15.9,84,45,45,0,27.22,16.4,0,50,50,132
01/18/2022,20:04:22.798,15,1,30.3507,-89.6309,3.06867,52.899,50.8357,27.17,15.7,84,45,45,0,27.22,15.9,0,50,50,132
01/18/2022,20:04:23.798,15,0.9,30.3507,-89.6309,3.05685,52.866,51.8694,27.16,15.9,84,45,45,0,27.23,15.7,0,50,50,132
01/18/2022,20:04:24.799,15,0.9,30.3507,-89.6309,3.07033,52.001,52.4336,27.16,15.4,84,45,45,0,27.23,15.7,0,50,50,132
01/18/2022,20:04:25.798,15,0.9,30.3507,-89.6309,3.05767,50.449,52.2049,27.19,13.5,84,45,45,0,27.22,17.2,0,50,50,132
01/18/2022,20:04:26.799,15,0.9,30.3507,-89.6308,3.06118,48.015,49.2487,27.19,12.4,84,45,45,0,27.22,16.5,0,50,50,132
01/18/2022,20:04:27.798,15,0.9,30.3507,-89.6308,3.04864,46.285,47.429,27.14,14.8,84,45,45,0,27.23,15.5,0,50,50,132
01/18/2022,20:04:28.799,15,0.9,30.3507,-89.6308,3.06554,45.087,45.9249,27.16,15.6,84,45,45,0,27.23,15.6,0,50,50,132
01/18/2022,20:04:29.798,15,0.9,30.3507,-89.6308,3.07479,44.093,44.7695,27.14,15.2,84,45,45,0,27.25,15.6,0,50,50,132
01/18/2022,20:04:31.999,15,0.9,30.3508,-89.6308,3.06976,41.964,42.9985,27.16,14.8,84,45,45,0,27.25,15.2,0,50,50,132
01/18/2022,20:04:32.999,15,0.9,30.3508,-89.6308,3.06697,40.69,41.4285,27.16,15.4,84,45,45,0,27.23,15.2,0,49,49,132
01/18/2022,20:04:33.999,15,0.9,30.3508,-89.6308,3.0678,39.473,40.1681,27.14,16.3,84,45,45,0,27.25,15.1,0,49,49,132
01/18/2022,20:04:34.998,15,0.9,30.3508,-89.6307,3.07889,38.293,38.8236,27.16,15.3,84,45,45,0,27.25,15.4,0,49,49,132
01/18/2022,20:04:35.999,15,0.9,30.3508,-89.6307,3.06517,37.197,37.9164,27.14,15.2,84,45,45,0,27.23,15.2,0,49,49,132
01/18/2022,20:04:36.999,15,0.9,30.3508,-89.6307,3.06894,35.962,36.9933,27.16,14.8,84,45,45,0,27.25,15.2,0,49,49,132
01/18/2022,20:04:37.999,15,0.9,30.3508,-89.6307,3.07134,34.902,35.5208,27.13,15.6,84,45,45,0,27.22,15.3,0,49,49,132
01/18/2022,20:04:38.999,15,0.9,30.3508,-89.6307,3.07743,34.714,34.1618,27.16,16.4,84,45,45,0,27.23,15.6,0,49,49,132
01/18/2022,20:04:39.998,15,0.9,30.3508,-89.6307,3.07031,35.272,33.6398,27.16,14.8,84,45,45,0,27.25,15.4,0,49,49,132
01/18/2022,20:04:41.998,15,0.9,30.3509,-89.6307,3.06136,36.88,34.3661,27.16,16.1,84,45,45,0,27.23,15.9,0,49,49,132
01/18/2022,20:04:42.999,15,1,30.3509,-89.6307,3.06976,38.085,35.5419,27.16,14.8,84,45,45,0,27.23,15.7,0,49,49,132
01/18/2022,20:04:43.999,15,1,30.3509,-89.6307,3.06468,39.444,36.6446,27.16,15.4,84,45,45,0,27.22,15.6,0,49,49,132
01/18/2022,20:04:44.998,15,1,30.3509,-89.6307,3.05326,41.047,37.6286,27.14,15.7,84,45,45,0,27.23,15.9,0,49,49,132
01/18/2022,20:04:45.999,15,1,30.3509,-89.6306,3.04501,42.573,39.1968,27.14,15.9,84,45,45,0,27.25,15.5,0,49,49,132
01/18/2022,20:04:46.998,15,1,30.3509,-89.6306,3.04793,44.115,40.2921,27.16,15.5,84,45,45,0,27.23,15.9,0,49,49,132
01/18/2022,20:04:47.999,15,1,30.3509,-89.6306,3.0573,45.444,41.8816,27.14,15.7,84,45,45,0,27.23,15.7,0,49,49,132
01/18/2022,20:04:48.999,15,1,30.3509,-89.6306,3.06323,46.826,43.663,27.17,15.1,84,45,45,0,27.22,15.8,0,49,49,132
01/18/2022,20:04:49.999,15,1,30.351,-89.6306,3.05832,48.284,44.6652,27.16,15.8,84,45,45,0,27.23,15.7,0,49,49,132
01/18/2022,20:04:51.999,15,1,30.351,-89.6306,3.03434,50.886,47.7782,27.14,15.9,84,45,45,0,27.22,16.6,0,49,49,132
01/18/2022,20:04:52.999,15,1,30.351,-89.6306,3.04374,52.05,49.0137,27.14,16.5,84,45,45,0,27.2,16.7,0,49,49,132
01/18/2022,20:04:53.998,15,1,30.351,-89.6305,3.04378,52.411,50.8316,27.13,15.5,84,45,45,0,27.22,16.4,0,49,49,132
01/18/2022,20:04:55.198,15,0.9,30.351,-89.6305,3.04093,51.775,51.3059,27.14,16.4,84,45,45,0,27.2,16.7,0,49,49,132
01/18/2022,20:04:56.198,15,0.9,30.351,-89.6305,3.04286,50.673,50.3913,27.14,16,84,45,45,0,27.22,16,0,49,49,132
01/18/2022,20:04:57.198,15,0.9,30.351,-89.6305,3.05108,49.34,49.1334,27.11,16.4,84,45,45,0,27.23,16,0,49,49,132
01/18/2022,20:04:58.198,15,0.9,30.351,-89.6305,3.05921,47.983,48.2969,27.14,16.2,84,45,45,0,27.23,16.8,0,49,49,132
01/18/2022,20:04:59.199,15,0.9,30.351,-89.6305,3.05451,45.953,46.9341,27.16,13.6,84,45,45,0,27.19,18.5,0,49,49,132
01/18/2022,20:05:00.198,15,0.9,30.3511,-89.6305,3.05965,43.899,44.897,27.14,15.3,84,45,45,0,27.22,16.1,0,49,49,132
01/18/2022,20:05:02.198,15,0.9,30.3511,-89.6305,3.06066,40.842,41.6789,27.13,16.5,84,45,45,0,27.22,16.4,0,49,49,132
01/18/2022,20:05:03.198,15,0.9,30.3511,-89.6304,3.06874,39.327,39.9636,27.03,26.4,84,45,45,0,27.23,13.8,0,49,49,132
01/18/2022,20:05:04.198,15,0.9,30.3511,-89.6304,3.05786,44.717,42.7588,26.71,47.6,84,45,45,0,27.38,0.1,0,49,49,132
01/18/2022,20:05:05.198,15,0.9,30.3511,-89.6304,3.04816,55.13,52.4359,26.7,52.2,84,45,45,0,27.37,1.4,0,49,49,132
01/18/2022,20:05:06.199,15,0.9,30.3511,-89.6304,2.99222,67.715,63.1187,26.71,48.1,84,45,45,0,27.38,0.5,0,49,49,132
01/18/2022,20:05:07.198,15,0.9,30.3511,-89.6304,2.97769,81.621,75.7914,26.73,49.9,84,46,46,0,27.38,0.8,0,49,49,132
01/18/2022,20:05:08.199,15,0.9,30.3511,-89.6304,2.84389,95.159,86.9831,26.7,51.1,84,46,46,0,27.28,7.3,0,49,49,132
01/18/2022,20:05:09.198,15,0.9,30.3511,-89.6304,2.73025,112.286,104.472,26.71,47.1,84,46,46,0,27.34,3.3,0,49,49,132
01/18/2022,20:05:10.198,15,0.9,30.3511,-89.6303,2.81416,126.17,118.689,26.73,44.7,84,46,46,0,27.38,0.3,0,49,49,132
01/18/2022,20:05:12.198,15,0.9,30.3511,-89.6303,2.79839,154.196,147.193,26.73,49.2,84,47,47,0,27.37,1.1,0,48,48,132
01/18/2022,20:05:13.199,15,0.9,30.3511,-89.6303,2.77643,168.662,162.605,26.71,50,84,47,47,0,27.37,0.8,0,48,48,132
01/18/2022,20:05:14.198,15,0.9,30.3511,-89.6303,2.79148,182.239,175.687,26.71,49.3,84,48,48,0,27.37,0.6,0,48,48,132
01/18/2022,20:05:15.399,15,0.9,30.3511,-89.6303,2.77681,196.863,191.467,26.71,47.7,84,48,48,0,27.38,0.6,0,48,48,132
01/18/2022,20:05:16.198,15,0.9,30.351,-89.6303,2.83009,209.896,205.509,26.71,49.2,84,48,48,0,27.35,1.3,0,48,48,132
01/18/2022,20:05:17.399,15,0.9,30.351,-89.6303,2.86943,221.111,218.454,27.09,21.5,84,49,49,0,27.16,18.3,0,48,48,132
01/18/2022,20:05:18.199,15,0.9,30.351,-89.6303,2.9856,226.578,224.367,27.06,21.5,84,49,49,0,27.16,18.3,0,48,48,132
01/18/2022,20:05:19.398,15,0.9,30.351,-89.6303,3.04114,228.934,227.746,27.08,21.4,84,49,49,0,27.13,20.5,0,48,48,132
01/18/2022,20:05:20.399,15,0.9,30.351,-89.6304,3.06159,230.492,229.351,27.08,20.9,84,49,49,0,27.14,20.5,0,48,48,132
01/18/2022,20:05:22.399,15,0.9,30.351,-89.6304,3.07132,230.988,231.063,27.09,20.4,84,49,49,0,27.16,20.2,0,48,48,132
01/18/2022,20:05:23.398,15,0.9,30.351,-89.6304,3.08226,230.889,231.041,27.08,20.9,84,49,49,0,27.13,20.2,0,48,48,132
01/18/2022,20:05:24.399,15,0.9,30.351,-89.6304,3.07918,230.208,230.199,27.08,20.2,84,49,49,0,27.14,19.8,0,48,48,132
01/18/2022,20:05:25.399,15,0.9,30.351,-89.6304,3.09565,229.654,229.89,27.09,20.2,84,49,49,0,27.16,19.8,0,48,48,132
01/18/2022,20:05:26.398,15,0.9,30.3509,-89.6304,3.08392,228.635,230.037,27.11,20.2,84,49,49,0,27.14,19.3,0,48,48,132
01/18/2022,20:05:27.399,15,0.9,30.3509,-89.6304,3.09997,227.044,229.297,27.11,19.7,84,49,49,0,27.17,18.8,0,48,48,132
01/18/2022,20:05:28.398,15,0.9,30.3509,-89.6305,3.08258,225.343,227.223,27.11,19.9,84,49,49,0,27.16,18.9,0,48,48,132
01/18/2022,20:05:29.399,15,0.9,30.3509,-89.6305,3.08327,223.689,225.741,27.08,19.9,84,49,49,0,27.16,19.2,0,48,48,132
01/18/2022,20:05:30.399,15,0.9,30.3509,-89.6305,3.06989,221.941,223.846,27.09,19.7,84,49,49,0,27.16,19.1,0,48,48,132
01/18/2022,20:05:32.399,15,0.9,30.3509,-89.6305,3.05765,218.78,220.953,27.09,20.4,84,49,49,0,27.16,19,0,48,48,132
01/18/2022,20:05:33.398,15,0.9,30.3509,-89.6305,3.06388,217.467,219.284,27.08,20,84,49,49,0,27.16,19.1,0,48,48,132
01/18/2022,20:05:34.399,15,0.9,30.3509,-89.6305,3.08103,216.944,217.824,27.09,19.7,84,49,49,0,27.14,19.2,0,48,48,132
01/18/2022,20:05:35.398,15,0.9,30.3508,-89.6305,3.08005,217.127,217.564,27.08,19.3,84,49,49,0,27.14,18.8,0,48,48,132
